Frame,X,Y,movement type
4787,429.50016,447,L
4788,429.50016,447,L
4789,430.49984,444.50016,LP
4790,431.50016,441.99984,L
4791,432.49984,438.50016,PL
4792,433.50016,435.50016,P
4793,434.49984,432.99984,PL
4794,435.50016,431.00016,L
4795,436.49984,427.5,P
4796,437.50016,424.5,L
4797,438.49984,421.5,P
4798,439.50016,418.5,PL
4799,440.49984,416.49984,L
4800,441.50016,413.49984,LP
4801,442.49984,410.49984,PL
4802,443.50016,408,LP
4803,444.49984,405.50016,L
4804,445.50016,402.50016,P
4805,446.49984,399.99984,L
4806,448.49984,396.50016,P
4807,449.50016,393.50016,P
4808,450.49984,392.00016,L
4809,451.50016,388.5,P
4810,452.49984,385.5,PL
4811,453.50016,383.00016,LP
4812,454.49984,379.5,P
4813,455.50016,378,L
4814,456.49984,374.49984,P
4815,457.50016,371.49984,P
4816,458.49984,369,PL
4817,459.50016,366.99984,L
4818,460.49984,363.50016,P
4819,461.50016,360.50016,L
4820,462.49984,357.50016,L
4821,463.50016,354.50016,L
4822,464.49984,352.5,L
4823,466.49984,349.5,L
4824,467.50016,346.5,P
4825,468.49984,344.00016,LP
4826,469.50016,340.5,P
4827,470.49984,338.49984,L
4828,471.50016,336,L
4829,472.49984,332.49984,P
4830,473.50016,329.49984,L
4831,474.49984,326.49984,P
4832,475.50016,324.50016,L
4833,476.49984,321.50016,L
4834,477.50016,318.99984,LP
4835,478.49984,315.50016,L
4836,479.50016,314.00016,LP
4837,480.49984,310.5,L
4838,481.50016,307.5,P
4839,482.49984,305.00016,L
4840,483.50016,301.5,P
4841,485.50016,299.49984,L
4842,486.49984,297,L
4843,487.50016,293.49984,P
4844,488.49984,290.49984,L
4845,489.50016,288,LP
4846,490.49984,285.50016,LP
4847,491.50016,282.50016,L
4848,492.49984,279.99984,LP
4849,493.50016,276.50016,L
4850,494.49984,279.99984,L
4851,495.50016,282.99984,L
4852,496.49984,285.50016,L
4853,497.50016,288,P
4854,498.49984,290.49984,PL
4855,499.50016,293.49984,L
4856,500.49984,296.49984,L
4857,501.50016,299.49984,LP
4858,503.50016,301.5,PL
4859,504.49984,304.5,LP
4860,505.50016,307.5,LP
4861,506.49984,310.5,L
4862,507.50016,313.5,LP
4863,508.49984,315.50016,P
4864,509.50016,318.99984,L
4865,510.49984,321.50016,P
4866,511.50016,324.50016,L
4867,512.49984,326.49984,PL
4868,513.50016,329.49984,LP
4869,514.49984,332.49984,LP
4870,515.50016,335.49984,L
4871,516.49984,338.49984,P
4872,517.50016,340.5,P
4873,518.49984,344.00016,LP
4874,519.50016,346.5,P
4875,520.49984,349.5,L
4876,522.49984,353.00016,L
4877,523.50016,354.50016,P
4878,524.49984,357.50016,L
4879,525.50016,360.50016,L
4880,526.49984,363.50016,L
4881,527.50016,366.50016,L
4882,528.49984,368.49984,P
4883,529.50016,371.49984,L
4884,530.49984,374.49984,L
4885,531.50016,377.49984,LP
4886,532.49984,379.5,P
4887,533.50016,383.00016,L
4888,534.49984,385.5,P
4889,535.50016,388.5,L
4890,536.49984,392.00016,L
4891,537.50016,393.50016,P
4892,538.49984,396.50016,P
4893,540.49984,399.99984,L
4894,541.50016,402.50016,PL
4895,542.49984,405.50016,LP
4896,543.50016,408,L
4897,544.49984,410.49984,PL
4898,545.50016,413.49984,PL
4899,546.49984,417,L
4900,547.50016,418.5,P
4901,548.49984,422.00016,L
4902,549.50016,424.5,P
4903,550.49984,427.5,PL
4904,551.50016,431.00016,L
4905,552.49984,432.50016,P
4906,553.50016,435.50016,LP
4907,554.49984,438.50016,L
4908,555.50016,441.50016,L
4909,556.49984,444.50016,LP
4910,558.49984,446.49984,L
4911,558.49984,446.49984,L
4912,556.49984,444.50016,L
4913,554.49984,442.5,LP
4914,552.49984,440.49984,PL
4915,550.49984,438.99984,L
4916,548.49984,436.5,LP
4917,546.49984,433.5,P
4918,544.49984,432,LP
4919,542.49984,429.50016,L
4920,540.49984,427.5,LP
4921,538.49984,425.49984,PL
4922,536.49984,423.99984,L
4923,535.50016,421.5,L
4924,533.50016,418.5,P
4925,531.50016,416.49984,LP
4926,529.50016,414.50016,L
4927,527.50016,412.5,L
4928,525.50016,410.49984,LP
4929,523.50016,408.50016,L
4930,521.50016,406.5,L
4931,519.50016,403.5,P
4932,517.50016,401.49984,L
4933,515.50016,399.50016,LP
4934,514.49984,397.5,L
4935,512.49984,395.49984,PL
4936,510.49984,393.99984,LP
4937,508.49984,392.00016,L
4938,506.49984,388.5,P
4939,504.49984,386.49984,L
4940,502.49984,384.50016,PL
4941,500.49984,383.00016,L
4942,498.49984,380.49984,P
4943,496.49984,378.50016,P
4944,494.49984,376.5,L
4945,492.49984,373.5,P
4946,491.50016,371.49984,L
4947,489.50016,369.50016,P
4948,487.50016,368.00016,L
4949,485.50016,365.49984,P
4950,483.50016,363.50016,L
4951,481.50016,361.5,L
4952,479.50016,359.00016,P
4953,477.50016,356.49984,PL
4954,475.50016,354.50016,L
4955,473.50016,353.00016,LP
4956,471.50016,351,L
4957,470.49984,348.50016,P
4958,468.49984,346.5,L
4959,466.49984,344.00016,L
4960,464.49984,341.49984,P
4961,462.49984,339.50016,L
4962,460.49984,337.5,P
4963,458.49984,336,L
4964,456.49984,333.50016,LP
4965,454.49984,330.50016,P
4966,452.49984,328.5,L
4967,450.49984,326.49984,L
4968,449.50016,324.50016,LP
4969,447.50016,322.5,L
4970,445.50016,320.49984,P
4971,443.50016,318.99984,L
4972,441.50016,315.50016,P
4973,439.50016,314.00016,L
4974,437.50016,315.50016,P
4975,435.50016,318.99984,L
4976,433.50016,320.49984,PL
4977,431.50016,322.5,L
4978,429.50016,324.50016,PL
4979,427.50016,327,P
4980,426.49984,329.00016,L
4981,424.49984,330.50016,PL
4982,422.49984,333.50016,L
4983,420.49984,336,L
4984,418.49984,337.5,PL
4985,416.49984,339.50016,LP
4986,414.49984,341.49984,P
4987,412.49984,344.00016,L
4988,410.49984,346.5,LP
4989,408.49984,348.50016,PL
4990,406.49984,351,LP
4991,405.50016,352.5,PL
4992,403.50016,354.50016,LP
4993,401.50016,356.49984,P
4994,399.50016,359.00016,PL
4995,397.50016,361.5,L
4996,395.50016,363.50016,LP
4997,393.50016,365.49984,PL
4998,391.50016,368.00016,LP
4999,389.50016,369.50016,PL
5000,387.50016,371.49984,P
5001,385.50016,373.5,PL
5002,384.49984,376.5,LP
5003,382.49984,378.50016,L
5004,380.49984,380.49984,LP
5005,378.49984,382.5,PL
5006,376.49984,384.50016,PL
5007,374.49984,386.49984,L
5008,372.49984,388.5,P
5009,370.49984,392.00016,L
5010,368.49984,393.99984,L
5011,366.49984,395.49984,P
5012,364.49984,397.5,PL
5013,362.49984,399.99984,L
5014,361.50016,401.49984,P
5015,359.50016,403.5,P
5016,357.50016,407.00016,L
5017,355.50016,408.50016,P
5018,353.50016,410.49984,PL
5019,351.50016,412.5,P
5020,349.50016,414.99984,L
5021,347.50016,416.49984,P
5022,345.50016,418.5,P
5023,343.50016,421.5,L
5024,341.50016,423.99984,LP
5025,340.49984,425.49984,P
5026,338.49984,427.5,L
5027,336.49984,429.50016,P
5028,334.49984,432,LP
5029,332.49984,433.5,P
5030,330.49984,436.5,LP
5031,328.49984,438.50016,P
5032,326.49984,441,L
5033,324.49984,442.5,P
5034,322.49984,444.50016,PL
5035,320.49984,446.49984,LP
5036,319.50016,448.5,L
5037,319.50016,448.5,L
5038,319.50016,445.5,L
5039,320.49984,441.99984,L
5040,321.50016,437.49984,P
5041,322.49984,434.49984,L
5042,323.50016,431.00016,LP
5043,324.49984,426.50016,P
5044,325.50016,423.99984,L
5045,325.50016,420.50016,LP
5046,326.49984,416.49984,PL
5047,327.50016,413.49984,L
5048,328.49984,410.49984,P
5049,329.50016,408,L
5050,330.49984,404.49984,P
5051,331.50016,401.49984,PL
5052,331.50016,399,L
5053,332.49984,395.49984,P
5054,333.50016,392.49984,P
5055,334.49984,390.99984,L
5056,335.50016,387.50016,P
5057,336.49984,384.50016,PL
5058,337.50016,382.5,LP
5059,338.49984,379.5,PL
5060,338.49984,377.49984,P
5061,339.50016,375.99984,L
5062,340.49984,372.50016,P
5063,341.50016,370.5,PL
5064,342.49984,368.49984,P
5065,343.50016,366.99984,L
5066,344.49984,364.5,L
5067,344.49984,362.49984,L
5068,345.50016,360.50016,L
5069,346.49984,358.5,P
5070,347.50016,357.99984,L
5071,348.49984,355.5,P
5072,349.50016,353.49984,P
5073,350.49984,352.5,L
5074,350.49984,350.49984,P
5075,351.50016,349.5,L
5076,352.49984,348.50016,LP
5077,353.50016,346.5,L
5078,354.49984,345.50016,LP
5079,355.50016,344.49984,P
5080,356.49984,344.00016,L
5081,357.50016,342.99984,LP
5082,357.50016,341.49984,L
5083,358.49984,340.5,L
5084,359.50016,339.50016,LP
5085,360.49984,338.49984,P
5086,361.50016,338.49984,LP
5087,362.49984,337.5,L
5088,363.50016,337.5,LP
5089,363.50016,336.50016,P
5090,364.49984,336.50016,L
5091,365.50016,336,P
5092,366.49984,336,L
5093,367.50016,335.49984,L
5094,368.49984,336,LP
5095,369.50016,336,L
5096,370.49984,334.5,L
5097,370.49984,336,L
5098,371.50016,335.49984,PL
5099,372.49984,336,L
5100,373.50016,336,PL
5101,374.49984,336,P
5102,375.50016,336.50016,L
5103,376.49984,336.50016,P
5104,376.49984,337.5,LP
5105,377.50016,337.5,PL
5106,378.49984,338.49984,LP
5107,379.50016,338.49984,P
5108,380.49984,339.50016,L
5109,381.50016,340.5,P
5110,382.49984,341.49984,PL
5111,382.49984,342.99984,L
5112,383.50016,344.00016,L
5113,384.49984,344.49984,P
5114,385.50016,345.50016,L
5115,386.49984,346.5,P
5116,387.50016,348.50016,L
5117,388.49984,349.5,P
5118,389.50016,351,L
5119,389.50016,352.5,L
5120,390.49984,353.49984,P
5121,391.50016,355.5,PL
5122,392.49984,357.50016,L
5123,393.50016,358.5,P
5124,394.49984,360.99984,L
5125,395.50016,362.49984,PL
5126,395.50016,364.5,P
5127,396.49984,366.99984,L
5128,397.50016,368.49984,PL
5129,398.49984,370.5,PL
5130,399.50016,372.50016,P
5131,400.49984,375.99984,L
5132,401.50016,377.49984,PL
5133,401.50016,379.5,P
5134,402.49984,382.5,L
5135,403.50016,384.50016,PL
5136,404.49984,387.50016,P
5137,405.50016,390.99984,L
5138,406.49984,392.49984,P
5139,407.50016,395.49984,P
5140,408.49984,398.49984,L
5141,408.49984,401.49984,L
5142,409.50016,404.49984,P
5143,410.49984,408,L
5144,411.50016,410.49984,L
5145,412.49984,413.49984,P
5146,413.50016,416.49984,PL
5147,414.49984,420.50016,L
5148,414.49984,423.99984,L
5149,415.50016,426.50016,P
5150,416.49984,430.5,L
5151,417.50016,434.49984,LP
5152,418.49984,437.49984,PL
5153,419.50016,441.50016,L
5154,420.49984,445.5,LP
5155,421.50016,448.5,L
5156,421.50016,448.5,L
5157,422.49984,447,LP
5158,423.50016,444.50016,L
5159,424.49984,441.99984,L
5160,425.50016,440.00016,LP
5161,427.50016,437.49984,L
5162,428.49984,434.49984,PL
5163,429.50016,432.50016,P
5164,430.49984,430.5,LP
5165,431.50016,427.5,P
5166,433.50016,425.49984,P
5167,434.49984,423.99984,L
5168,435.50016,420.50016,P
5169,436.49984,418.5,L
5170,437.50016,416.49984,LP
5171,439.50016,413.49984,PL
5172,440.49984,411.50016,L
5173,441.50016,409.5,LP
5174,442.49984,406.5,PL
5175,443.50016,404.49984,P
5176,445.50016,402.50016,L
5177,446.49984,399.99984,L
5178,447.50016,397.5,P
5179,448.49984,395.49984,L
5180,449.50016,392.49984,P
5181,451.50016,390.99984,LP
5182,452.49984,388.5,L
5183,453.50016,385.5,P
5184,454.49984,384,LP
5185,455.50016,381.50016,LP
5186,457.50016,378.50016,P
5187,458.49984,377.00016,L
5188,459.50016,375,L
5189,460.49984,371.49984,P
5190,461.50016,369.50016,P
5191,463.50016,367.5,L
5192,464.49984,364.5,P
5193,465.50016,362.49984,P
5194,466.49984,360.99984,L
5195,467.50016,357.50016,P
5196,469.50016,355.5,LP
5197,470.49984,353.49984,L
5198,471.50016,351,L
5199,472.49984,348.50016,P
5200,473.50016,346.5,L
5201,475.50016,344.00016,LP
5202,476.49984,341.49984,P
5203,477.50016,339.50016,L
5204,478.49984,336.50016,P
5205,479.50016,334.5,LP
5206,481.50016,332.49984,L
5207,482.49984,329.49984,P
5208,483.50016,327.99984,LP
5209,484.49984,326.00016,L
5210,485.50016,322.5,P
5211,487.50016,320.49984,P
5212,488.49984,318.50016,L
5213,489.50016,315.50016,P
5214,490.49984,313.5,P
5215,491.50016,312,L
5216,493.50016,308.49984,L
5217,494.49984,312,P
5218,495.50016,314.00016,L
5219,496.49984,315.50016,PL
5220,497.50016,318.50016,LP
5221,499.50016,320.49984,PL
5222,500.49984,322.5,PL
5223,501.50016,325.5,LP
5224,502.49984,327.99984,L
5225,503.50016,330,P
5226,505.50016,332.49984,L
5227,506.49984,334.5,PL
5228,507.50016,336.50016,P
5229,508.49984,339.50016,LP
5230,509.50016,341.49984,L
5231,511.50016,344.00016,LP
5232,512.49984,346.5,LP
5233,513.50016,348.50016,L
5234,514.49984,350.49984,PL
5235,515.50016,353.49984,LP
5236,517.50016,355.5,L
5237,518.49984,357.50016,P
5238,519.50016,360.99984,L
5239,520.49984,362.49984,P
5240,521.50016,364.5,P
5241,523.50016,368.00016,L
5242,524.49984,369.50016,PL
5243,525.50016,371.49984,P
5244,526.49984,375,L
5245,527.50016,377.00016,L
5246,529.50016,378.50016,P
5247,530.49984,381.50016,L
5248,531.50016,383.49984,L
5249,532.49984,385.5,L
5250,533.50016,388.5,P
5251,535.50016,390.99984,L
5252,536.49984,392.49984,P
5253,537.50016,395.49984,LP
5254,538.49984,397.5,P
5255,539.50016,399.99984,L
5256,541.50016,402.50016,L
5257,542.49984,404.49984,P
5258,543.50016,407.00016,P
5259,544.49984,410.00016,L
5260,545.50016,411.50016,L
5261,547.50016,413.49984,P
5262,548.49984,416.49984,LP
5263,549.50016,418.5,L
5264,550.49984,420.50016,P
5265,551.50016,423.99984,L
5266,553.50016,425.49984,P
5267,554.49984,427.5,L
5268,555.50016,431.00016,P
5269,556.49984,432.50016,P
5270,557.50016,434.49984,L
5271,559.50016,437.49984,LP
5272,560.49984,440.00016,L
5273,561.50016,441.50016,P
5274,562.49984,444.50016,L
5275,563.50016,447,L
5276,565.50016,448.5,LP
5277,565.50016,448.5,P
5278,562.49984,441,LP
5279,560.49984,432.50016,P
5280,558.49984,426,L
5281,556.49984,417.50016,PL
5282,554.49984,409.5,P
5283,552.49984,402.50016,PL
5284,550.49984,395.49984,PL
5285,548.49984,388.5,PL
5286,546.49984,381.50016,PL
5287,544.49984,374.49984,PL
5288,542.49984,368.00016,LP
5289,540.49984,361.5,LP
5290,538.49984,354.50016,P
5291,536.49984,348.50016,P
5292,533.50016,342.99984,LP
5293,531.50016,336.50016,P
5294,529.50016,330.50016,L
5295,527.50016,324.50016,P
5296,525.50016,320.00016,L
5297,523.50016,313.5,P
5298,521.50016,308.49984,P
5299,519.50016,303.99984,L
5300,517.50016,298.5,P
5301,515.50016,293.49984,P
5302,513.50016,288.50016,PL
5303,511.50016,284.49984,LP
5304,509.50016,279.99984,L
5305,507.50016,275.49984,PL
5306,505.50016,272.00016,P
5307,502.49984,267.50016,PL
5308,500.49984,264,L
5309,498.49984,259.5,P
5310,496.49984,256.5,L
5311,494.49984,252.50016,P
5312,492.49984,249.50016,LP
5313,490.49984,246.50016,L
5314,488.49984,243.50016,LP
5315,486.49984,240.50016,LP
5316,484.49984,237.50016,L
5317,482.49984,234.50016,P
5318,480.49984,232.5,PL
5319,478.49984,231,L
5320,476.49984,227.49984,P
5321,473.50016,225.50016,P
5322,471.50016,224.00016,L
5323,469.50016,222.99984,LP
5324,467.50016,220.5,P
5325,465.50016,219.50016,L
5326,463.50016,218.00016,PL
5327,461.50016,216.50016,P
5328,459.50016,216,L
5329,457.50016,214.5,P
5330,455.50016,213.50016,P
5331,453.50016,213.50016,L
5332,451.50016,212.49984,P
5333,449.50016,212.49984,L
5334,447.50016,212.49984,LP
5335,445.50016,211.5,P
5336,442.49984,212.49984,LP
5337,440.49984,212.49984,L
5338,438.49984,212.49984,P
5339,436.49984,213.99984,L
5340,434.49984,213.50016,P
5341,432.49984,214.5,P
5342,430.49984,216,L
5343,428.49984,216.50016,P
5344,426.49984,217.5,P
5345,424.49984,219.50016,L
5346,422.49984,220.5,P
5347,420.49984,222.50016,L
5348,418.49984,224.00016,LP
5349,416.49984,225.50016,L
5350,413.50016,227.49984,P
5351,411.50016,231,L
5352,409.50016,232.5,PL
5353,407.50016,234.50016,P
5354,405.50016,237.50016,LP
5355,403.50016,240.50016,L
5356,401.50016,243.50016,PL
5357,399.50016,246.99984,L
5358,397.50016,249.50016,P
5359,395.50016,252.50016,P
5360,393.50016,257.00016,L
5361,391.50016,259.5,P
5362,389.50016,264,LP
5363,387.50016,267.50016,PL
5364,385.50016,272.00016,L
5365,382.49984,275.49984,L
5366,380.49984,279.99984,LP
5367,378.49984,284.49984,L
5368,376.49984,288.50016,P
5369,374.49984,293.49984,L
5370,372.49984,298.5,P
5371,370.49984,303.99984,L
5372,368.49984,308.49984,P
5373,366.49984,314.00016,L
5374,364.49984,320.00016,LP
5375,362.49984,324.50016,P
5376,360.49984,330.50016,L
5377,358.49984,336.50016,P
5378,356.49984,342.99984,L
5379,353.50016,348.50016,P
5380,351.50016,354.50016,P
5381,349.50016,361.5,LP
5382,347.50016,368.00016,L
5383,345.50016,374.49984,P
5384,343.50016,381.50016,L
5385,341.50016,388.5,LP
5386,339.50016,395.49984,L
5387,337.50016,402.50016,L
5388,335.50016,410.00016,P
5389,333.50016,417.50016,L
5390,331.50016,425.49984,L
5391,329.50016,432.99984,P
5392,327.50016,441,LP
5393,325.50016,448.5,P
5394,325.50016,448.5,L
5395,326.49984,444.50016,P
5396,327.50016,441,L
5397,329.50016,435.50016,P
5398,330.49984,432,LP
5399,332.49984,427.5,L
5400,333.50016,423,PL
5401,335.50016,418.5,PL
5402,336.49984,414.50016,L
5403,338.49984,409.5,P
5404,339.50016,405.50016,L
5405,341.50016,401.49984,LP
5406,342.49984,396.50016,P
5407,343.50016,393,L
5408,345.50016,388.5,P
5409,346.49984,384,PL
5410,348.49984,379.5,PL
5411,349.50016,375.99984,L
5412,351.50016,370.5,P
5413,352.49984,366.50016,L
5414,354.49984,361.5,P
5415,355.50016,357.50016,L
5416,357.50016,353.49984,L
5417,358.49984,348.50016,P
5418,359.50016,345,LP
5419,361.50016,340.5,L
5420,362.49984,336,P
5421,364.49984,331.5,PL
5422,365.50016,327.99984,L
5423,367.50016,322.5,L
5424,368.49984,318.50016,P
5425,370.49984,314.49984,L
5426,371.50016,309.99984,P
5427,373.50016,305.49984,P
5428,374.49984,301.5,L
5429,375.50016,297,L
5430,377.50016,292.5,P
5431,378.49984,288,L
5432,380.49984,283.5,P
5433,381.50016,279.99984,P
5434,383.50016,274.5,L
5435,384.49984,270.50016,L
5436,386.49984,266.49984,LP
5437,387.50016,261.50016,L
5438,389.50016,257.49984,L
5439,390.49984,253.5,LP
5440,391.50016,249,L
5441,393.50016,244.5,P
5442,394.49984,240.99984,P
5443,396.49984,235.5,P
5444,397.50016,231.99984,LP
5445,399.50016,227.49984,L
5446,400.49984,222.50016,P
5447,402.49984,218.49984,P
5448,403.50016,215.00016,L
5449,405.50016,209.49984,P
5450,406.49984,205.5,LP
5451,408.49984,200.49984,L
5452,409.50016,205.5,LP
5453,410.49984,209.49984,P
5454,412.49984,215.00016,L
5455,413.50016,218.49984,PL
5456,415.50016,222.50016,P
5457,416.49984,227.49984,L
5458,418.49984,231.99984,L
5459,419.50016,235.5,P
5460,421.50016,240.50016,L
5461,422.49984,244.5,P
5462,424.49984,248.49984,P
5463,425.50016,253.5,LP
5464,426.49984,257.49984,PL
5465,428.49984,261.50016,PL
5466,429.50016,266.49984,L
5467,431.50016,270.50016,P
5468,432.49984,274.5,P
5469,434.49984,279.99984,L
5470,435.50016,283.5,P
5471,437.50016,288,L
5472,438.49984,292.5,L
5473,440.49984,296.49984,P
5474,441.50016,301.5,L
5475,442.49984,305.49984,L
5476,444.49984,309.50016,P
5477,445.50016,314.49984,L
5478,447.50016,318.50016,PL
5479,448.49984,322.5,P
5480,450.49984,327.99984,L
5481,451.50016,331.5,PL
5482,453.50016,336,PL
5483,454.49984,340.5,L
5484,456.49984,344.49984,PL
5485,457.50016,348.50016,PL
5486,458.49984,353.49984,L
5487,460.49984,357.50016,PL
5488,461.50016,361.5,PL
5489,463.50016,366.50016,L
5490,464.49984,370.5,P
5491,466.49984,375.99984,L
5492,467.50016,379.5,P
5493,469.50016,384,L
5494,470.49984,388.5,LP
5495,472.49984,392.49984,PL
5496,473.50016,396.50016,P
5497,474.49984,401.49984,L
5498,476.49984,405.50016,LP
5499,477.50016,409.5,P
5500,479.50016,414.50016,L
5501,480.49984,418.5,PL
5502,482.49984,422.49984,P
5503,483.50016,427.5,L
5504,485.50016,432,LP
5505,486.49984,435.50016,P
5506,488.49984,440.49984,L
5507,489.50016,444.50016,PL
5508,491.50016,448.5,L
5509,491.50016,448.5,L
5510,489.50016,446.49984,LP
5511,487.50016,444.50016,L
5512,485.50016,442.5,L
5513,483.50016,440.49984,L
5514,481.50016,438.50016,L
5515,480.49984,436.5,L
5516,478.49984,434.49984,LP
5517,476.49984,432.50016,L
5518,474.49984,430.5,LP
5519,472.49984,428.49984,PL
5520,471.50016,426.99984,L
5521,469.50016,424.5,P
5522,467.50016,423,L
5523,465.50016,420.50016,PL
5524,463.50016,418.5,L
5525,462.49984,416.49984,PL
5526,460.49984,414.99984,L
5527,458.49984,412.5,PL
5528,456.49984,410.49984,PL
5529,454.49984,408.99984,L
5530,452.49984,407.00016,L
5531,451.50016,404.49984,PL
5532,449.50016,402.50016,L
5533,447.50016,400.5,PL
5534,445.50016,399,L
5535,443.50016,396.50016,PL
5536,442.49984,394.5,P
5537,440.49984,392.49984,L
5538,438.49984,390.99984,L
5539,436.49984,388.5,PL
5540,434.49984,386.49984,P
5541,433.50016,384.50016,L
5542,431.50016,382.5,P
5543,429.50016,380.49984,L
5544,427.50016,378.50016,L
5545,425.50016,376.5,P
5546,423.50016,375,L
5547,422.49984,372.50016,P
5548,420.49984,370.5,L
5549,418.49984,369,LP
5550,416.49984,366.50016,P
5551,414.49984,364.5,L
5552,413.50016,362.49984,L
5553,411.50016,360.50016,L
5554,409.50016,358.5,LP
5555,407.50016,356.49984,L
5556,405.50016,354.50016,LP
5557,404.49984,352.5,L
5558,402.49984,350.49984,LP
5559,400.49984,348.50016,L
5560,398.49984,346.5,L
5561,396.49984,344.49984,LP
5562,394.49984,342.50016,LP
5563,393.50016,340.5,L
5564,391.50016,338.49984,L
5565,389.50016,336.50016,P
5566,387.50016,335.00016,LP
5567,385.50016,332.49984,L
5568,384.49984,330.50016,LP
5569,382.49984,328.5,P
5570,380.49984,327,LP
5571,378.49984,324.50016,L
5572,376.49984,322.5,LP
5573,375.50016,320.49984,L
5574,373.50016,322.5,PL
5575,371.50016,324.50016,L
5576,369.50016,326.49984,PL
5577,367.50016,329.00016,L
5578,365.50016,330.50016,PL
5579,364.49984,332.49984,L
5580,362.49984,334.5,P
5581,360.49984,336.50016,L
5582,358.49984,338.49984,L
5583,356.49984,340.5,PL
5584,355.50016,342.99984,L
5585,353.50016,344.49984,PL
5586,351.50016,346.5,L
5587,349.50016,348.50016,PL
5588,347.50016,351,L
5589,346.49984,353.00016,L
5590,344.49984,354.50016,PL
5591,342.49984,356.49984,PL
5592,340.49984,359.00016,L
5593,338.49984,360.99984,L
5594,336.49984,362.49984,PL
5595,335.50016,364.5,PL
5596,333.50016,366.99984,L
5597,331.50016,368.49984,PL
5598,329.50016,370.5,P
5599,327.50016,372.50016,L
5600,326.49984,375,L
5601,324.49984,376.5,PL
5602,322.49984,378.50016,P
5603,320.49984,380.49984,L
5604,318.49984,382.5,L
5605,317.50016,384.50016,P
5606,315.50016,386.49984,P
5607,313.50016,388.5,L
5608,311.50016,390.99984,L
5609,309.50016,392.49984,L
5610,307.50016,394.5,P
5611,306.49984,396.50016,L
5612,304.49984,398.49984,LP
5613,302.49984,400.5,L
5614,300.49984,402.50016,LP
5615,298.49984,404.49984,L
5616,297.50016,406.5,P
5617,295.50016,408.99984,L
5618,293.50016,410.49984,P
5619,291.50016,412.5,LP
5620,289.50016,414.50016,L
5621,288.49984,416.49984,LP
5622,286.49984,418.5,L
5623,284.49984,420.50016,LP
5624,282.49984,422.49984,L
5625,280.49984,424.5,LP
5626,278.49984,426.50016,L
5627,277.50016,428.49984,P
5628,275.50016,431.00016,L
5629,273.50016,432.50016,P
5630,271.50016,434.49984,L
5631,269.50016,436.5,P
5632,268.49984,438.99984,L
5633,266.49984,441,LP
5634,264.49984,442.5,P
5635,262.49984,444.50016,P
5636,260.49984,447,L
5637,259.50016,448.5,LP
5638,259.50016,448.5,L
5639,260.49984,443.49984,P
5640,262.49984,440.00016,L
5641,264.49984,434.49984,P
5642,266.49984,429.50016,P
5643,268.49984,424.5,PL
5644,270.49984,420.50016,L
5645,272.49984,416.00016,PL
5646,274.49984,411.50016,LP
5647,276.49984,407.00016,PL
5648,277.50016,402.50016,P
5649,279.50016,399,L
5650,281.50016,394.5,PL
5651,283.50016,390.99984,L
5652,285.50016,386.49984,P
5653,287.50016,382.5,L
5654,289.50016,378.50016,P
5655,291.50016,375,L
5656,293.50016,371.49984,LP
5657,294.49984,368.00016,LP
5658,296.49984,364.5,L
5659,298.49984,360.99984,LP
5660,300.49984,357.50016,PL
5661,302.49984,354.50016,L
5662,304.49984,350.49984,P
5663,306.49984,347.49984,PL
5664,308.49984,344.49984,LP
5665,310.49984,341.49984,L
5666,311.50016,338.49984,P
5667,313.50016,336.99984,L
5668,315.50016,333.50016,P
5669,317.50016,330.50016,P
5670,319.50016,329.00016,L
5671,321.50016,325.5,P
5672,323.50016,323.49984,L
5673,325.50016,321.50016,P
5674,327.50016,318.99984,L
5675,328.49984,316.5,PL
5676,330.49984,314.49984,PL
5677,332.49984,312.50016,P
5678,334.49984,311.00016,L
5679,336.49984,309.50016,LP
5680,338.49984,307.5,L
5681,340.49984,305.49984,P
5682,342.49984,304.5,L
5683,344.49984,302.49984,PL
5684,345.50016,301.5,L
5685,347.50016,299.49984,PL
5686,349.50016,298.5,P
5687,351.50016,297.99984,L
5688,353.50016,296.49984,PL
5689,355.50016,296.00016,LP
5690,357.50016,294.99984,L
5691,359.50016,293.49984,PL
5692,361.50016,292.5,L
5693,362.49984,291.50016,P
5694,364.49984,291.50016,L
5695,366.49984,290.49984,PL
5696,368.49984,290.49984,L
5697,370.49984,289.5,PL
5698,372.49984,289.5,PL
5699,374.49984,289.5,PL
5700,376.49984,289.5,LP
5701,378.49984,288.99984,L
5702,379.50016,288.50016,P
5703,381.50016,289.5,L
5704,383.50016,289.5,L
5705,385.50016,289.5,P
5706,387.50016,289.5,PL
5707,389.50016,290.49984,L
5708,391.50016,290.49984,P
5709,393.50016,291.50016,L
5710,395.50016,291.50016,PL
5711,396.49984,292.5,LP
5712,398.49984,293.49984,L
5713,400.49984,294.50016,PL
5714,402.49984,296.00016,L
5715,404.49984,296.49984,P
5716,406.49984,297.99984,L
5717,408.49984,298.5,P
5718,410.49984,299.49984,PL
5719,412.49984,301.5,LP
5720,413.50016,303,LP
5721,415.50016,304.5,L
5722,417.50016,305.49984,P
5723,419.50016,307.5,L
5724,421.50016,309.50016,L
5725,423.50016,311.00016,L
5726,425.50016,312.50016,PL
5727,427.50016,314.49984,P
5728,429.50016,316.5,L
5729,430.49984,318.50016,PL
5730,432.49984,321.50016,L
5731,434.49984,323.49984,P
